src,dst
0,315
441,166
804,228
325,796
930,82
549,25
984,647
174,418
428,97
875,767
998,183
468,294
957,635
452,734
923,330
322,511
50,969
789,401
676,832
203,1027
1,190
981,369
538,342
76,607
164,450
1020,940
582,1010
406,108
623,590
305,973
587,471
678,639
493,121
495,295
847,92
937,450
723,1011
936,55
656,351
353,470
956,969
506,902
245,60
698,18
841,231
517,382
167,338
1035,589
1020,130
706,809
1000,663
879,957
675,684
708,595
45,73
754,450
858,222
400,1019
302,347
644,461
184,285
230,640
898,642
46,432
516,995
999,356
293,754
804,869
921,101
713,789
295,707
640,963
445,789
572,634
50,604
634,597
1040,205
940,727
20,844
746,870
812,525
660,707
368,458
614,425
359,277
326,924
156,562
160,559
311,469
816,154
428,738
789,97
133,700
315,136
916,208
238,875
164,777
875,650
909,487
493,455
250,987
264,436
636,488
802,712
606,283
308,192
607,230
864,756
356,763
322,87
82,51
589,929
716,344
430,917
543,34
578,588
152,789
18,571
538,445
84,1023
642,320
97,292
760,235
867,562
997,437
84,71
972,404
850,213
1011,283
747,788
865,675
158,731
921,406
676,191
177,115
445,744
230,864
374,37
82,972
469,534
339,809
966,306
462,614
756,864
659,447
478,97
294,189
257,121
195,68
103,29
745,767
963,182
455,216
534,901
598,238
763,898
535,745
538,848
262,466
320,82
680,839
919,485
676,528
686,559
642,965
494,778
691,876
1010,749
706,856
892,1010
786,550
654,281
56,642
243,528
680,368
706,462
965,254
21,833
25,99
390,374
514,118
473,821
591,692
585,295
238,451
231,635
680,294
192,265
302,136
830,707
184,810
96,1012
213,184
165,786
257,957
896,105
821,407
733,57
607,469
81,830
941,285
963,668
729,384
520,393
656,489
78,104
231,555
370,531
924,386
777,778
368,285
116,334
1002,697
302,464
1020,401
339,597
648,254
72,937
1023,97
574,607
447,384
21,142
285,110
930,965
141,315
1031,636
752,93
520,380
136,351
522,79
549,746
848,1035
277,298
4,118
939,309
517,789
97,538
864,789
254,457
767,953
393,732
192,999
438,566
684,650
892,670
294,930
869,633
957,401
66,804
736,904
363,455
192,1011
1001,388
421,418
733,181
299,146
1005,752
712,858
839,488
234,879
283,930
368,733
741,956
461,723
187,45
171,186
851,396
770,267
650,956
257,975
112,474
796,898
157,426
790,731
497,315
506,311
772,332
164,737
25,957
499,390
159,216
875,969
421,485
278,199
309,185
343,119
600,359
602,384
71,812
444,832
971,370
284,803
261,192
97,232
38,192
564,249
748,836
171,422
382,585
390,6
745,557
254,382
569,395
901,508
972,898
756,875
333,949
476,270
282,164
198,232
831,73
267,228
86,1031
895,892
285,527
6,699
478,990
555,469
141,550
577,206
969,789
495,517
507,733
531,188
84,567
875,648
485,810
403,213
422,237
990,887
716,613
760,0
680,107
913,614
578,693
920,0
480,7
414,760
975,727
972,565
238,418
898,173
179,718
778,746
890,882
164,744
841,864
946,703
841,84
694,801
621,719
791,57
602,36
31,382
844,864
803,711
991,467
894,356
437,230
160,686
712,975
999,810
523,965
715,206
307,217
794,875
264,396
284,551
788,409
71,675
342,642
707,894
742,1009
349,591
1014,770
13,134
870,121
140,651
197,575
294,707
598,26
469,791
1027,244
672,495
876,653
763,295
408,913
898,844
192,741
929,495
553,545
309,963
553,481
206,706
890,207
942,706
6,141
994,226
517,565
624,33
309,384
593,79
203,1012
991,165
386,395
571,323
854,17
867,371
487,977
334,726
316,864
628,487
942,136
614,187
476,325
264,770
654,624
598,736
802,428
340,175
185,865
736,84
404,602
25,469
341,392
823,859
391,218
785,606
863,864
1035,121
144,509
753,570
652,720
67,96
351,0
404,650
707,121
1013,250
298,175
184,680
913,88
745,720
283,734
221,125
672,207
1036,1016
99,393
678,525
254,923
598,261
414,398
507,445
21,491
84,972
315,21
392,438
607,363
767,904
999,184
933,539
153,342
789,153
508,320
46,256
111,172
670,748
137,936
760,634
1003,214
877,830
56,184
849,223
953,864
871,593
57,921
311,99
5,296
242,368
794,20
341,637
558,829
858,356
356,439
993,447
451,350
989,597
965,534
0,580
397,539
578,713
956,728
255,212
484,836
508,767
19,263
318,20
635,946
213,939
886,658
885,177
593,566
796,333
574,794
921,393
20,678
721,290
285,675
577,123
166,441
405,301
254,185
972,912
527,64
747,1042
642,794
101,476
425,394
325,261
788,736
965,640
1044,992
497,593
228,80
1020,729
788,886
403,607
531,913
926,493
216,746
975,447
938,16
29,965
428,29
360,136
789,965
506,511
110,1035
732,672
715,341
405,648
333,223
923,602
660,810
999,10
745,912
267,436
678,476
767,802
746,265
432,913
197,192
105,800
580,1004
368,495
71,973
696,414
332,412
607,64
40,800
697,526
749,219
380,51
864,189
1032,188
281,583
979,950
279,115
322,972
364,252
989,93
390,535
118,572
834,1035
930,796
1042,912
670,410
21,208
327,753
70,231
737,130
672,213
861,21
483,549
1,977
689,465
461,736
705,491
606,66
678,789
752,701
753,496
923,213
815,901
46,1040
796,680
890,182
327,62
796,650
71,640
308,658
860,857
719,438
47,336
880,58
612,62
393,1035
301,635
71,292
108,164
921,635
864,301
578,788
276,432
384,1000
898,972
180,969
658,257
347,719
3,240
696,580
648,153
756,741
309,574
468,864
234,322
993,796
989,701
185,746
418,70
937,913
707,943
68,533
531,370
646,823
1029,728
675,534
484,359
729,506
763,523
623,945
441,178
107,810
309,458
84,31
598,632
965,578
475,80
693,941
701,759
743,50
795,201
157,298
863,182
368,675
450,754
494,863
517,103
784,294
615,626
140,114
938,854
1033,898
807,786
893,807
179,696
809,772
999,585
28,424
655,309
886,82
192,254
811,537
77,437
175,157
883,603
696,843
1031,318
730,1013
937,924
21,500
524,831
643,789
807,141
981,875
509,291
458,70
313,434
972,469
877,81
814,12
670,662
50,999
680,850
864,64
210,699
495,771
693,680
728,520
390,351
1013,930
506,403
184,108
963,1020
45,187
880,954
851,320
810,494
662,892
869,250
144,384
203,224
508,318
57,588
830,826
923,839
124,593
172,111
680,919
59,150
615,645
834,575
25,458
863,965
602,834
524,2
614,0
949,31
863,385
875,50
50,844
865,957
121,478
842,577
580,544
729,675
864,399
778,659
788,363
316,476
699,1032
606,726
595,1042
469,185
747,678
520,939
350,488
965,972
740,116
298,601
621,591
839,977
603,84
834,858
350,788
607,966
409,926
398,343
898,50
358,786
689,590
219,1014
350,301
495,784
254,810
652,642
836,338
564,822
380,834
940,610
862,993
788,238
223,455
467,553
273,777
173,864
347,210
124,395
248,915
368,767
738,930
672,972
205,214
101,290
705,1025
315,786
464,1032
1035,451
356,890
103,238
169,43
484,656
707,301
962,318
229,154
839,363
747,589
672,703
568,529
567,231
744,493
355,107
720,295
115,299
788,963
70,963
664,349
363,744
452,721
430,669
267,1010
930,589
551,936
610,97
418,585
841,185
188,522
425,510
315,857
370,818
687,1014
691,344
798,1043
958,394
97,642
227,873
1003,950
111,544
325,589
295,912
508,732
672,494
844,778
105,631
24,922
737,450
337,1030
221,807
585,929
1018,875
71,963
11,52
778,457
184,727
675,742
64,128
946,791
468,103
614,916
350,133
919,598
714,710
37,950
894,25
741,946
729,746
65,910
50,957
86,963
404,64
326,302
934,929
181,733
200,460
1030,697
478,738
64,385
370,438
599,250
729,663
1035,875
421,508
309,642
341,467
590,758
875,729
712,495
891,779
953,254
268,989
979,46
694,213
184,308
142,754
462,300
957,213
767,291
522,414
658,230
285,207
87,498
727,844
451,322
571,561
864,713
84,1035
164,498
649,140
438,714
64,399
184,198
0,141
975,229
165,1032
343,714
232,10
546,590
664,974
40,625
0,408
737,1000
506,282
678,862
206,760
712,925
971,706
745,802
385,443
191,297
588,447
1023,10
744,190
943,154
385,727
69,656
511,678
720,695
770,80
517,455
70,677
600,1008
879,342
943,894
210,698
110,1033
816,923
720,121
325,777
324,868
517,879
732,309
239,1025
712,322
337,264
509,283
374,1040
355,294
450,783
656,156
494,29
10,898
368,963
858,257
210,491
25,767
359,867
423,716
458,330
434,582
620,128
930,999
20,858
920,564
44,215
549,930
929,31
1011,607
925,406
693,378
728,744
164,965
696,438
589,282
487,741
333,734
273,318
355,919
714,780
460,371
676,423
908,474
617,957
777,721
268,550
873,740
616,1017
993,678
264,40
628,97
606,666
269,530
117,1030
509,384
624,95
607,956
333,311
118,37
426,420
291,461
965,192
588,403
919,737
412,649
687,974
38,450
1020,38
81,48
940,650
146,157
278,590
569,913
342,451
693,894
142,415
61,541
104,241
939,567
313,192
741,628
363,844
152,84
508,941
464,774
173,839
1003,942
506,898
50,659
1035,110
192,1009
941,680
213,921
834,301
759,315
805,333
843,61
164,796
23,419
349,697
726,687
973,728
483,678
457,777
1020,741
48,885
23,705
507,97
864,972
316,789
598,322
418,295
538,712
692,600
342,51
164,517
455,517
192,545
97,234
870,963
282,879
668,401
70,567
1,283
875,678
110,342
318,729
454,830
1020,236
941,796
350,64
184,607
382,538
839,145
839,458
743,173
723,216
707,728
161,721
983,642
20,380
280,874
64,565
270,506
300,580
834,291
778,756
1018,738
746,403
792,686
752,710
54,657
696,752
52,116
18,157
571,17
188,1005
923,816
645,98
316,189
664,726
326,209
72,282
1009,108
741,198
763,841
391,164
993,10
71,1020
56,25
481,1029
972,816
784,1009
786,958
713,405
604,965
957,333
1030,351
796,738
308,834
621,593
900,115
801,930
865,1009
195,852
40,740
791,270
727,858
620,763
66,670
780,772
232,805
569,514
118,762
597,843
29,778
972,1035
667,618
680,421
973,802
835,551
1025,1004
439,368
727,447
152,882
756,816
84,468
680,946
929,236
402,697
451,458
343,462
294,729
524,954
378,494
99,447
577,710
294,493
902,693
746,777
130,485
763,301
795,896
120,329
243,739
267,931
735,719
969,393
302,88
382,1023
1002,1014
12,676
668,82
426,830
401,409
494,763
597,414
648,10
20,993
101,636
403,1031
929,930
607,446
343,893
789,993
912,1042
179,251
549,943
538,574
748,372
572,0
696,786
1020,839
875,668
736,864
622,572
230,342
465,212
826,472
712,585
438,92
794,380
1003,774
900,388
313,219
523,1015
934,447
23,124
990,1044
184,527
946,965
750,943
110,925
712,182
232,923
800,402
976,313
301,565
82,969
999,848
736,450
849,927
465,601
359,412
989,347
82,485
957,648
723,509
876,861
577,343
406,898
553,482
469,509
727,794
107,469
972,192
747,659
132,585
518,740
169,561
82,70
660,826
181,894
21,332
254,84
794,51
226,843
61,256
282,458
494,350
237,426
875,457
152,675
1020,863
956,939
188,464
464,854
182,604
66,908
373,623
283,99
531,462
141,332
461,844
262,664
1020,747
745,602
406,957
612,928
303,27
305,912
628,636
655,350
446,213
839,20
572,913
213,658
506,1020
789,380
395,208
848,963
125,857
34,806
108,844
727,848
99,674
236,322
185,886
732,767
40,855
876,7
549,734
1020,921
789,133
469,97
390,735
450,72
945,587
746,145
607,919
447,981
621,386
730,436
961,872
868,587
7,653
478,527
234,418
839,231
912,763
63,369
269,142
242,736
680,875
224,435
853,805
522,226
749,543
978,74
752,510
338,396
438,637
693,380
258,750
870,1
1007,462
727,841
936,12
347,192
549,301
640,972
851,768
495,445
663,956
420,237
577,760
784,816
92,0
593,141
939,734
858,837
898,794
436,448
913,533
1035,350
446,602
240,589
457,652
398,188
722,616
598,946
110,458
1020,519
267,599
429,436
421,898
806,179
159,493
707,291
864,839
703,728
1025,833
759,438
20,672
101,693
243,832
758,601
851,777
254,589
940,863
656,277
103,184
419,950
690,441
447,331
426,269
756,20
446,121
864,20
788,385
291,834
164,778
31,230
841,25
448,822
295,864
939,238
399,452
25,305
228,769
861,42
179,819
929,368
858,640
274,890
727,923
653,327
670,908
745,333
108,589
301,164
356,1035
675,517
577,188
167,754
445,527
380,678
406,519
254,469
788,727
965,511
302,408
294,234
508,957
87,923
678,461
207,549
995,1011
133,588
70,184
394,958
724,62
121,110
975,555
1035,38
858,732
257,768
565,930
489,203
41,212
841,108
171,276
965,1015
79,591
315,1036
57,311
1,639
107,192
655,898
333,232
898,1035
567,418
210,994
632,761
153,254
175,836
602,350
982,774
961,323
841,796
402,264
934,192
636,734
699,438
414,302
230,973
1000,890
391,320
867,175
487,713
50,356
607,451
519,727
567,934
447,919
187,395
238,1018
300,772
1018,254
213,527
545,822
438,671
421,509
965,517
148,13
921,213
589,445
534,875
538,745
254,1011
175,216
1004,916
589,672
1017,328
1043,346
84,930
309,939
402,72
306,421
221,172
316,844
642,712
284,364
1000,316
791,404
238,734
733,301
72,17
414,123
761,292
218,164
485,549
549,451
565,316
396,184
844,745
736,635
451,736
462,566
369,342
636,36
744,101
728,101
295,322
1018,712
492,429
1035,384
640,675
173,791
946,1035
981,610
385,965
826,793
722,688
382,295
902,732
887,489
645,615
97,713
719,994
421,745
777,794
238,50
1,655
242,333
737,549
123,0
963,707
806,687
132,421
109,195
187,374
164,949
283,180
983,97
168,476
741,273
439,99
549,1035
412,454
311,723
733,1031
978,314
816,50
207,369
21,590
784,745
580,462
401,50
213,236
354,656
387,82
786,23
796,610
778,355
414,390
718,122
965,1
809,172
921,723
864,428
1009,10
926,71
1030,482
295,485
192,712
489,327
1008,601
56,678
231,184
973,184
179,662
844,763
1017,495
265,192
1035,517
84,610
339,541
695,534
332,1005
232,567
223,844
58,73
1044,904
457,929
156,619
222,445
28,233
254,257
690,243
464,438
492,726
627,351
646,895
905,858
469,382
814,477
366,312
64,197
488,87
265,946
758,69
763,25
559,686
156,591
537,99
533,146
236,285
164,930
791,128
1040,860
305,977
185,509
684,494
680,405
875,493
97,727
517,794
882,746
311,356
294,97
789,882
783,17
566,179
285,403
810,659
295,469
549,659
488,875
179,402
810,678
975,746
848,254
268,719
288,765
491,878
708,552
210,300
969,121
347,760
723,734
145,639
70,777
672,333
615,978
942,705
177,227
780,343
628,57
863,802
822,697
210,614
351,755
719,1005
675,929
587,491
898,672
959,35
321,872
4,243
778,494
195,109
577,833
549,946
384,886
447,87
832,191
309,101
185,734
55,765
706,913
590,338
309,20
443,553
870,485
86,384
904,983
597,92
996,858
402,666
745,956
235,637
520,1000
61,706
735,341
321,448
230,182
334,402
295,97
723,261
908,402
636,1031
316,565
597,302
142,1037
419,390
643,999
890,38
613,243
1032,21
1003,701
213,64
136,118
421,984
1035,101
767,25
916,187
1025,714
254,405
5,42
231,940
921,981
325,902
1031,36
965,723
492,250
66,201
680,672
141,989
250,873
10,232
45,1003
157,867
121,488
544,1025
102,463
875,549
1008,813
6,696
336,373
991,842
917,62
930,534
800,685
1005,818
395,358
495,101
454,645
363,508
923,972
306,975
455,778
849,446
29,926
737,926
62,586
856,699
508,875
480,67
386,21
309,230
476,655
492,974
1,31
46,621
640,1020
937,562
468,309
912,30
231,1000
703,946
337,402
772,1004
975,675
707,1000
580,315
738,254
439,133
283,161
275,133
223,996
369,789
936,711
547,545
549,305
933,998
73,118
695,363
498,746
517,506
179,315
881,103
934,761
421,257
969,230
543,908
974,228
939,232
355,768
791,864
446,478
723,553
439,101
733,941
192,1035
972,84
0,1025
896,591
229,306
647,527
157,415
43,1043
29,862
693,461
538,458
472,619
608,136
886,103
136,315
727,265
998,275
516,839
182,723
565,283
743,794
26,738
598,192
341,942
363,815
36,130
227,626
236,516
732,1035
428,761
358,950
390,206
969,1018
634,860
214,395
325,977
832,803
946,815
591,573
230,965
1020,875
653,62
767,713
445,84
546,48
133,316
890,164
508,257
863,628
831,524
328,360
1003,210
213,663
0,719
115,237
904,1011
589,487
165,85
809,1032
1010,895
192,767
553,467
46,315
110,957
602,737
210,809
950,634
982,0
1000,972
836,830
778,182
465,661
115,945
761,182
384,565
382,25
97,82
747,784
658,707
404,380
492,770
949,844
12,54
956,736
348,246
113,1032
248,758
522,706
969,555
289,770
454,246
589,516
301,30
406,883
498,273
161,316
462,942
940,185
733,446
727,406
534,121
642,213
179,769
712,291
886,121
395,394
777,723
780,701
921,418
646,545
297,477
812,929
856,671
538,132
404,517
163,766
451,446
208,950
643,182
201,416
585,121
1027,914
493,741
680,458
642,745
883,192
865,549
954,942
886,921
591,460
483,380
353,820
940,494
29,741
1039,388
610,953
839,712
743,197
684,925
495,983
213,712
67,876
963,628
1025,374
758,90
116,518
184,446
650,680
940,455
739,835
261,940
145,712
941,802
865,368
567,953
741,879
685,662
508,494
996,468
464,818
666,823
404,555
924,1043
129,726
369,128
260,645
371,460
942,21
273,184
238,727
38,761
421,794
257,796
969,238
601,28
56,864
848,844
446,728
495,858
966,742
436,787
963,508
754,562
154,996
406,538
493,50
125,597
20,756
70,589
834,369
1031,839
264,179
396,599
64,839
282,834
712,1011
940,403
999,738
302,597
700,283
121,839
1035,192
608,913
420,591
812,642
175,388
751,131
834,488
1011,498
217,918
721,108
808,157
972,254
179,122
675,879
495,38
223,993
452,939
495,230
802,450
486,134
493,901
806,770
295,82
1008,656
309,745
368,523
302,577
263,475
466,770
969,858
894,693
699,577
295,461
67,203
834,508
777,318
971,597
812,295
720,841
79,464
747,483
858,540
842,856
230,283
267,105
735,210
1018,953
334,503
393,527
115,830
746,578
420,233
1004,79
86,858
845,742
424,248
426,237
187,124
431,1032
976,381
86,712
1020,290
983,485
71,254
915,623
439,565
712,451
192,870
615,454
610,659
861,612
500,880
496,570
164,881
406,488
556,580
841,292
645,450
550,221
432,1026
469,640
848,309
796,309
727,292
707,445
875,747
635,192
31,684
25,522
956,675
591,707
1012,489
839,527
238,879
185,363
356,650
494,207
146,748
650,607
667,1021
926,875
478,238
323,43
459,1043
328,698
920,725
925,727
684,369
409,956
116,179
294,1018
1013,554
736,693
898,110
588,965
382,509
957,230
744,10
36,870
156,371
506,975
939,99
814,54
236,64
972,728
494,257
815,485
363,384
966,29
734,929
171,1003
585,305
789,301
693,763
461,746
61,398
841,234
406,382
355,680
355,746
230,274
965,912
735,172
385,640
940,182
216,181
543,459
26,236
2,916
443,816
274,192
213,309
19,1029
947,26
172,136
881,207
712,238
816,680
97,983
11,582
224,876
565,494
591,689
64,63
1005,842
567,912
517,292
830,491
282,468
498,839
399,110
789,483
261,956
136,491
409,295
494,841
642,925
390,187
79,710
747,644
495,693
348,878
736,494
796,890
495,238
476,607
729,1000
1018,741
328,18
450,628
254,925
197,590
707,575
295,743
928,496
179,434
886,38
368,20
674,642
226,85
399,192
607,598
509,63
943,829
350,399
839,890
839,261
875,703
933,477
184,458
769,80
650,848
1010,1014
668,363
443,742
773,691
768,10
101,921
678,796
480,5
569,358
538,875
878,348
721,50
531,920
574,644
93,847
919,791
309,108
254,494
34,434
149,719
467,390
451,404
854,234
640,478
469,555
171,302
396,461
568,922
640,107
675,397
678,574
478,333
29,455
351,786
297,711
192,575
180,396
923,64
668,322
455,652
913,376
440,374
1,316
832,477
154,815
82,320
265,940
1016,809
269,958
509,403
108,784
121,451
215,427
418,879
668,865
441,477
70,207
842,464
150,918
478,230
454,491
402,787
71,975
1025,280
7,773
171,205
50,229
721,694
621,58
493,737
116,52
302,188
333,25
940,406
522,141
461,768
816,882
508,953
82,965
607,393
82,385
767,20
309,783
607,110
369,478
789,934
929,401
760,989
203,430
930,743
721,189
934,668
844,254
881,745
814,364
833,351
714,833
621,614
881,1023
1015,894
270,402
154,511
590,799
280,524
114,388
598,107
50,848
732,737
180,996
432,2
688,859
418,957
461,238
369,870
330,295
656,819
662,866
931,52
1033,76
834,746
747,946
454,359
52,1013
495,305
113,188
351,730
858,101
966,930
913,73
713,632
627,1003
107,881
273,995
925,815
963,746
509,316
890,734
787,821
662,554
221,431
622,276
1020,517
332,21
953,732
578,382
898,508
703,184
543,44
184,452
640,152
707,721
680,189
421,382
640,385
351,289
370,256
732,574
684,965
913,395
1020,796
953,495
943,733
87,743
848,784
384,99
291,969
261,864
85,339
320,406
981,602
121,746
403,20
469,254
72,450
712,736
103,534
414,339
397,487
85,165
509,182
231,839
930,610
97,841
368,223
786,419
567,421
347,893
631,267
858,841
403,886
839,844
454,388
672,511
88,0
935,229
904,1018
809,597
189,1000
40,313
355,720
943,99
315,1025
382,322
538,707
623,1008
495,534
190,588
736,305
121,981
720,549
446,384
447,969
2,880
326,1003
177,1037
1011,791
382,680
614,786
350,858
761,50
879,865
653,203
421,232
455,678
567,26
223,746
270,350
875,839
713,763
10,668
25,382
865,668
133,849
192,784
734,50
309,841
108,834
677,70
485,747
737,405
105,685
408,735
1042,485
213,478
967,1012
565,270
423,936
792,204
161,802
913,374
832,423
167,660
923,549
356,333
538,713
45,818
923,746
659,534
85,149
333,727
1020,644
391,396
494,309
794,864
787,40
1000,369
723,363
787,475
852,361
680,483
835,814
812,636
745,732
499,210
20,325
277,472
943,926
890,1017
443,829
842,752
981,929
489,653
247,283
165,541
1029,974
975,549
509,796
786,860
969,923
292,763
928,449
912,421
132,232
100,992
351,787
999,309
31,585
86,517
221,332
456,8
280,61
25,879
478,728
309,257
925,509
1007,118
1035,574
192,333
641,1042
839,322
812,1020
380,930
680,223
875,1009
99,791
836,277
989,374
622,857
945,372
924,328
930,493
956,446
392,593
993,733
184,1000
508,189
946,886
841,385
128,576
58,208
746,152
842,339
445,898
746,953
368,894
47,277
956,610
453,742
727,1020
933,191
816,736
1008,381
24,707
520,834
267,416
51,184
758,426
46,514
495,236
520,741
960,28
981,972
634,395
382,912
348,28
999,132
494,745
743,902
883,51
1021,60
146,422
580,752
734,939
721,369
831,608
110,350
784,604
707,333
963,108
371,260
326,860
771,744
458,940
737,963
189,939
404,110
368,1020
509,1031
946,668
895,434
977,640
283,815
711,613
82,733
420,157
971,206
649,958
940,794
680,930
963,350
1015,965
216,405
508,925
524,762
243,676
929,810
969,128
544,343
848,930
744,965
882,356
356,469
721,969
554,21
569,46
682,95
279,81
729,574
655,812
369,506
453,12
721,488
789,525
939,236
810,223
349,545
1002,448
1003,924
398,370
316,97
975,741
863,257
1026,514
916,2
363,257
250,263
115,900
466,289
759,370
130,1020
494,182
517,1020
370,991
533,793
937,890
469,565
498,213
549,355
164,957
952,155
730,264
351,976
325,282
395,786
315,774
557,309
712,363
635,56
86,498
6,566
451,184
1035,363
229,741
452,610
934,912
863,904
300,593
661,826
226,497
320,851
81,885
1043,503
343,400
283,654
50,734
487,680
192,325
745,478
404,1020
734,294
339,942
842,772
736,875
94,77
974,787
605,413
720,1018
707,635
508,20
164,894
258,829
539,676
713,487
939,598
680,659
363,841
636,265
263,974
466,228
886,363
446,939
122,302
957,940
183,829
994,847
1011,230
450,84
705,786
492,264
37,774
115,373
55,643
886,707
368,101
461,222
678,457
196,348
756,747
192,815
129,52
693,242
63,939
635,380
841,452
478,25
327,1027
712,969
957,51
720,767
232,458
482,866
534,789
457,841
538,242
844,1000
233,359
446,488
494,164
257,965
623,656
332,775
1036,125
20,198
428,130
236,734
465,427
636,812
419,954
388,484
341,856
350,956
614,942
1016,1032
991,302
714,541
1007,577
219,685
132,401
517,864
757,619
955,630
615,587
802,940
957,923
188,171
45,124
729,607
324,913
121,84
455,901
969,788
713,283
954,2
786,843
82,949
549,693
222,733
607,107
632,229
737,713
653,887
517,38
919,261
912,1
1013,771
982,833
1011,723
388,900
386,622
461,218
477,936
832,613
25,732
538,720
1026,73
509,642
996,36
908,220
957,659
1040,122
207,972
995,369
900,656
517,574
698,854
62,449
993,180
58,942
784,192
610,84
231,567
118,621
508,520
436,631
675,788
478,494
21,621
488,794
261,87
693,744
886,890
650,736
155,1038
522,577
350,898
232,640
694,331
848,610
483,953
547,916
84,796
350,403
153,447
589,898
791,788
1000,207
690,955
254,727
637,326
466,920
807,398
68,215
508,265
969,84
31,25
856,315
1020,399
46,419
703,721
721,184
123,760
604,640
940,930
883,356
711,243
517,650
723,865
684,904
616,961
1034,323
837,858
344,691
730,40
152,352
675,382
350,402
963,767
280,614
818,221
810,445
798,688
234,251
685,396
607,1031
719,302
810,712
816,841
56,549
181,159
107,385
363,322
508,901
870,182
256,572
881,727
84,25
684,975
1039,656
133,639
849,283
941,648
1020,273
658,234
173,785
529,742
31,796
526,869
192,678
384,283
538,421
727,418
153,746
182,796
628,789
734,283
628,238
455,929
852,793
734,729
740,492
728,864
569,621
974,872
727,930
810,953
842,347
965,1020
351,666
1004,0
871,210
796,585
653,928
208,386
156,472
598,589
440,118
207,1006
978,191
136,979
640,812
183,281
534,589
668,870
179,234
84,578
969,694
350,946
230,506
207,965
1012,449
342,999
899,863
275,624
987,142
721,51
532,438
919,184
45,759
445,549
1023,494
601,68
283,1035
956,232
351,37
966,229
707,1011
124,871
438,499
339,136
858,975
192,322
740,396
663,930
268,760
717,266
1013,157
84,11
108,744
192,574
937,1029
669,496
845,829
232,999
82,387
426,758
672,283
737,930
333,882
29,844
400,714
320,469
672,635
615,697
913,124
864,746
744,325
517,965
488,399
589,995
819,726
633,1025
1035,478
110,549
850,734
940,788
186,264
541,188
871,419
924,608
38,925
570,62
84,428
916,339
380,406
515,656
227,372
359,21
834,238
340,269
993,844
103,951
492,685
717,451
309,525
902,737
916,280
508,273
993,133
80,466
121,223
31,727
184,282
320,695
232,207
164,1018
541,302
934,273
862,678
31,672
419,205
981,574
128,834
707,469
66,323
741,736
118,122
1003,395
1020,996
81,237
719,696
357,900
406,450
687,819
703,693
972,506
694,796
273,930
789,20
957,38
316,1023
436,402
591,454
406,213
754,53
92,760
495,506
232,189
658,213
725,920
697,591
494,406
712,678
1005,315
193,65
991,464
351,466
205,23
855,795
756,108
428,95
244,449
84,953
549,285
21,268
648,51
235,467
957,680
989,462
506,849
465,388
814,630
929,534
257,1020
991,752
254,642
129,1034
419,1025
943,815
185,192
628,230
397,258
475,448
1011,382
553,269
455,50
635,223
910,537
718,714
789,767
789,369
351,593
935,161
23,46
268,61
938,14
467,234
800,267
923,350
692,293
179,436
156,754
133,527
867,422
58,924
607,794
315,719
263,186
934,839
298,424
130,292
1035,549
780,398
965,845
796,161
268,499
672,939
929,796
886,132
754,142
1020,485
445,733
152,20
619,277
414,149
189,184
810,469
230,316
925,650
369,1031
6,760
336,758
777,238
323,242
1006,207
282,672
1027,344
118,852
133,744
213,650
405,643
537,829
511,396
1012,7
963,294
178,936
921,733
816,784
337,855
829,565
325,864
285,919
593,580
363,534
1026,425
798,670
953,322
1023,737
934,581
25,693
939,446
506,981
649,697
403,506
870,1020
962,721
750,947
733,858
351,429
199,692
919,589
794,727
972,309
101,507
543,43
627,916
962,663
309,744
873,908
919,777
198,182
857,276
858,870
615,830
475,798
896,321
332,221
1013,1014
1009,254
802,101
172,715
729,393
311,733
277,426
122,1040
498,729
80,976
192,257
652,108
318,63
118,21
675,741
763,107
958,46
977,1
990,453
999,401
96,967
886,238
242,890
768,107
499,438
116,900
462,221
841,458
421,966
819,866
568,805
489,496
754,336
1032,92
975,864
669,224
975,51
946,418
455,355
721,585
549,574
994,125
684,356
256,408
1023,368
691,967
856,462
333,283
934,218
937,157
723,640
580,392
97,322
707,810
818,701
663,478
863,380
939,403
179,396
325,750
76,87
147,277
957,355
875,485
812,640
276,371
863,778
941,283
754,656
28,830
791,446
576,975
696,809
753,7
768,816
778,919
51,925
146,175
610,294
431,398
270,930
182,678
1020,445
902,161
670,267
454,656
330,788
965,418
271,443
549,99
969,659
705,394
64,447
814,284
192,746
976,819
956,875
778,930
869,396
815,879
475,920
320,216
422,877
587,388
585,789
374,786
802,509
791,777
953,875
368,734
276,718
20,745
277,623
342,898
50,778
520,737
172,0
187,73
525,405
29,1020
153,628
747,848
697,895
322,213
172,341
369,962
0,1003
830,562
780,531
339,341
1036,597
491,854
574,238
761,439
533,465
957,870
807,714
223,478
1040,118
589,628
175,564
788,969
642,485
772,780
392,464
222,461
368,789
527,509
763,1
846,191
21,1026
919,778
777,791
949,919
107,816
676,936
84,469
395,569
241,233
356,84
250,795
265,488
341,235
975,712
20,363
962,575
497,390
865,870
220,361
763,642
128,1020
491,587
588,858
745,1023
23,21
455,946
701,179
428,549
734,565
418,517
66,606
1020,192
208,491
957,784
144,962
305,494
509,999
687,670
857,214
396,648
867,72
128,404
348,78
544,706
671,268
989,141
628,745
737,301
706,554
684,834
145,737
635,309
919,318
0,706
628,495
103,675
886,1011
799,852
206,172
460,1013
0,735
293,793
488,184
526,402
132,406
87,575
356,965
47,348
623,619
927,986
613,423
51,848
916,786
290,230
