src,dst
83930,16634
83930,40294
83930,57015
83930,64554
83930,68832
2245,64600
2245,79063
64600,10054
64600,15694
64600,17924
64600,24219
64600,29294
64600,38377
64600,51502
64600,61373
64600,67092
64600,100311
79063,29972
79063,39688
2246,47523
2247,30153
2248,32479
32479,3916
32479,10086
32479,17220
32479,76473
32479,86600
2249,7886
2250,13608
2251,49082
2252,80092
2254,3542
2254,73133
3542,16231
3542,37499
2255,73574
73574,20378
2256,75762
2256,78585
2256,99508
75762,27234
75762,63286
2257,25175
2257,79358
2257,96264
25175,69563
79358,7332
79358,14463
79358,16405
79358,25607
79358,61605
2258,5121
5121,25374
5121,99859
2259,39975
39975,16190
39975,47757
39975,67456
39975,78982
39975,89317
2261,9803
2261,77304
9803,98174
2262,8435
2262,28448
2262,91441
2262,92503
28448,45847
2263,63821
2263,70452
2263,83620
83620,38777
83620,65611
2264,14922
2264,84246
2264,100581
14922,84246
14922,100581
2265,75084
2266,26813
26813,13021
26813,20944
26813,21475
26813,25799
26813,26050
26813,33319
26813,33776
26813,42833
26813,47566
26813,49904
26813,55286
26813,57242
26813,64813
26813,66980
26813,90562
26813,99623
2268,29901
2268,46750
2268,55201
29901,49383
29901,87463
29901,98448
46750,29469
46750,62253
55201,72201
2269,27834
2269,57789
27834,58243
57789,9248
57789,14120
57789,74744
57789,76232
57789,78025
57789,78756
2270,92085
2270,92318
2271,81138
81138,2751
81138,31031
81138,31271
81138,46345
81138,54774
2272,44151
2273,14475
14475,96598
2274,45534
2274,76545
2274,86923
2274,98605
45534,5995
45534,6797
45534,8735
45534,41992
45534,53203
45534,63028
45534,70826
45534,75016
45534,86059
45534,95011
2275,6722
6722,11526
6722,30026
34516,32438
34516,46749
2277,18499
2277,45915
2277,71210
45915,11818
45915,77930
45915,85621
45915,95222
45915,97784
2278,7000
2279,52600
2280,18383
18383,4840
18383,43290
2281,30636
2281,37192
2281,39609
30636,24710
30636,24927
30636,27511
30636,38618
30636,40014
30636,49241
30636,55583
30636,55584
30636,73125
30636,77050
30636,77878
30636,80910
30636,83360
37192,11042
37192,41802
37192,46122
39609,4112
39609,4636
39609,26593
39609,40241
39609,67218
39609,85110
2282,98396
98396,3932
2283,73885
73885,30915
2284,56716
2284,58876
2284,68262
2284,92767
58876,52732
68262,16889
68262,79023
68262,82541
68262,90987
92767,27153
92767,49704
2285,2427
2287,23511
2287,32023
23511,95094
32023,4275
32023,84078
32023,94401
2288,96207
2289,21043
2289,35649
2289,45831
2289,69251
2289,79061
21043,100677
35649,32657
35649,48974
35649,80566
79061,13701
79061,14605
79061,23985
79061,37717
79061,37771
79061,46582
2290,24511
2290,55713
2290,89033
24511,3604
24511,92570
55713,73741
55713,98711
89033,22714
89033,51721
89033,53181
89033,58515
89033,62449
89033,70100
2291,40503
2291,88782
40503,40029
2292,73290
73290,19204
73290,59862
2293,27447
2294,54821
2295,82897
82897,25174
82897,37565
82897,49354
2296,36352
2296,75953
2297,12369
2297,59859
2297,85563
12369,85681
59859,24970
59859,38552
59859,56561
59859,60551
59859,82500
59859,97879
85563,63493
2298,81763
2299,59942
2299,78568
2299,96080
59942,11699
96080,45643
2300,9588
2300,72471
2301,78684
78684,6270
2302,52107
2302,66866
2302,86093
66866,37875
2303,59430
59430,27491
59430,31635
59430,33480
59430,75907
59430,80124
2305,31834
2305,39321
31834,11367
31834,55006
31834,93749
9472,73411
2307,36487
36487,19887
2308,17949
2309,95016
2310,39619
39619,18284
39619,40862
39619,80958
39619,83886
39619,91141
39619,93640
39619,93660
2311,5068
2311,11042
2311,12156
2311,17047
2311,25578
2311,30645
2311,31149
2311,34839
2311,35632
2311,38032
2311,52975
2311,56126
2311,66311
2311,70607
2311,76824
2311,83193
2311,86074
2311,91138
2311,91161
2311,93361
2311,95145
5068,69740
5068,70319
12156,5986
12156,47348
17047,14319
17047,33243
17047,99877
25578,76824
30645,29179
30645,63847
30645,72355
31149,47531
31149,53281
31149,66947
34839,24848
34839,35376
34839,64645
34839,73436
34839,85495
34839,91463
35632,19297
35632,35684
35632,36656
35632,48137
35632,79048
35632,80484
35632,81709
38032,24433
38032,83173
52975,6475
52975,71866
66311,40727
66311,70670
66311,95932
83193,4431
83193,45697
83193,57435
86074,32371
91161,2388
91161,17802
91161,24498
91161,47560
93361,38337
2312,41852
41852,35628
2313,24386
24386,25386
2314,76121
2315,28280
28280,39641
28280,58998
28280,63264
2316,7120
2316,81679
2317,38087
38087,59461
38087,79422
38087,82554
2318,87865
2318,99183
87865,70546
2319,4156
2320,56503
2320,66831
56503,11778
56503,19541
56503,77053
56503,84027
66831,31070
2321,44197
2322,72343
72343,66573
2323,32808
32808,53663
32808,54644
32808,96114
2324,50504
2325,19666
2327,30199
2327,66860
2327,83789
2328,34158
34158,39978
34158,42367
2329,39081
2330,76002
2331,47535
2331,62109
47535,8650
47535,19749
47535,26887
47535,39324
47535,44392
47535,50295
47535,54498
47535,56310
47535,60850
47535,89375
47535,95782
47535,98598
62109,29411
62109,53222
62109,59744
2332,24177
2332,86932
2332,87317
24177,33941
86932,40894
2333,26621
2333,44578
26621,56838
26621,70793
2334,85980
85980,36302
2335,73774
2335,89662
2335,93084
73774,5065
89662,58932
89662,65302
93084,48532
93084,64613
2336,62899
2336,71139
2336,77671
62899,6786
62899,23748
62899,91841
62899,95401
71139,32831
71139,43720
71139,54179
71139,54409
71139,66094
2337,28725
2337,89008
28725,93520
89008,3670
89008,40557
2338,31058
31058,35490
31058,36030
31058,45449
31058,56138
31058,74108
31058,77511
31058,93064
2339,7517
7517,26403
7517,30056
7517,41981
7517,71595
2340,74877
2341,42447
2341,85507
42447,46208
85507,42681
85507,67132
2342,62008
62008,16441
62008,16801
62008,19910
62008,20291
62008,35428
62008,41431
62008,42256
62008,60177
62008,68965
62008,93485
2343,15664
2344,21298
21298,3357
21298,7111
21298,8669
21298,44227
2345,3342
2345,46926
3342,32486
3342,51514
46926,27001
46926,32191
46926,95273
2346,18689
18689,10796
18689,28254
18689,53412
18689,56303
2347,21736
21736,24062
21736,27551
21736,56044
21736,64031
21736,73902
21736,73953
2348,84760
84760,38649
2349,62640
62640,69020
62640,83528
2350,90411
2350,91229
2350,91682
91682,46431
2351,39511
2351,72468
39511,2866
39511,38815
39511,82503
2352,48129
2353,37554
37554,24031
37554,63946
37554,71902
37554,94911
37554,98013
2354,60684
60684,31110
60684,34012
60684,42210
60684,77818
60684,81927
60684,89138
60684,91919
60684,93495
60684,96671
60684,100066
2355,61497
61497,3019
61497,72233
2356,94472
2357,14272
2357,44631
2357,97109
2358,95804
2359,16335
2360,99741
2361,44721
2361,52795
2361,67951
44721,2988
44721,4357
44721,6223
44721,12973
44721,18778
44721,24397
44721,25747
44721,45600
44721,50795
44721,53301
44721,61177
44721,75395
44721,78288
44721,81557
44721,82381
44721,82629
44721,85361
44721,87827
44721,97657
44721,98865
52795,6960
52795,7307
52795,12545
52795,16380
52795,36471
52795,37868
52795,47405
52795,61018
52795,73481
52795,80915
52795,90281
52795,98097
71296,43133
2363,8642
2363,47949
2363,82520
8642,59458
8642,60201
47949,6437
47949,52607
82520,5875
82520,7343
82520,39720
2364,46731
46731,30667
46731,53590
2365,32712
2366,7966
7966,76272
2367,15126
15126,24313
15126,37425
15126,40247
15126,67037
15126,68761
2368,44454
2368,55105
2368,90192
44454,57257
2369,29195
2370,30873
30873,11890
30873,29470
2371,51221
51221,56746
51221,99834
2372,10480
10480,90677
2373,19141
2373,27748
19141,90785
2374,4054
2375,34781
2375,67515
2375,90471
34781,5324
34781,94833
67515,5094
67515,56102
2376,9524
2376,78922
9524,78922
9524,88241
2377,4534
2377,6025
2377,8460
2377,34955
2377,44220
2377,57819
6025,8460
6025,34955
6025,44220
6025,54042
6025,57819
8460,34955
8460,44220
8460,57819
8460,76860
34955,57819
34955,90353
44220,3650
44220,11433
44220,11572
44220,85495
57819,54042
2378,100788
100788,25669
2379,69091
69091,26434
69091,56130
2380,52708
2380,55264
2380,68107
68107,29973
68107,42557
68107,44484
68107,50368
68107,51583
68107,90401
68107,99457
2382,60324
60324,19228
60324,34720
60324,45295
2383,59587
59587,24491
2384,51561
2384,58788
2384,79633
58788,9749
58788,17145
79633,9749
2385,37579
2386,95724
2387,42999
2388,9937
2388,12271
2388,28845
2388,41553
9937,6833
9937,12271
9937,33221
9937,58582
9937,61099
9937,61841
9937,65255
9937,70239
9937,73689
9937,79357
9937,81560
9937,86702
9937,88083
9937,96542
9937,97611
9937,98280
12271,12474
12271,16892
12271,25696
12271,53620
12271,54206
12271,54960
12271,57249
12271,64273
12271,73209
12271,74580
12271,78285
12271,78892
12271,91615
12271,93263
12271,96542
28845,4890
28845,8958
28845,10299
28845,10942
28845,11743
28845,13800
28845,29124
28845,29301
28845,32917
28845,41675
28845,54605
28845,54846
28845,56739
28845,56907
28845,61922
28845,71929
28845,75466
28845,77296
28845,79847
28845,86233
28845,92196
41553,8890
41553,26367
41553,50511
41553,58029
41553,77852
41553,82130
41553,99168
2389,10756
2389,12674
2389,29170
10756,3327
10756,5879
10756,6744
10756,18816
10756,21975
10756,22229
10756,29337
10756,30300
10756,30821
10756,32224
10756,44117
10756,45405
10756,52167
10756,55511
10756,55550
10756,58981
10756,60014
10756,65798
10756,70959
10756,73676
10756,79171
10756,80782
10756,81254
10756,81501
10756,82206
10756,82639
10756,84237
10756,87550
10756,89389
10756,89808
10756,90318
10756,90501
10756,92899
10756,96197
10756,101229
12674,42705
12674,75145
29170,18367
2390,60574
2390,89407
60574,83569
89407,62051
2391,17997
2391,20782
2391,35219
2391,57133
2391,62229
17997,89584
20782,23596
20782,94240
20782,96886
20782,96905
35219,43146
35219,91885
35219,95972
57133,22322
57133,51230
57133,70875
57133,94915
2392,28974
2393,25279
25279,32532
25279,65419
2394,81515
2394,91047
2394,96069
91047,49904
96069,4364
96069,10869
2395,44704
44704,6830
44704,21319
44704,44383
44704,49206
44704,57829
44704,83229
44704,92922
2396,72729
72729,42313
2397,4284
2397,6029
2397,10786
2397,53505
2397,54229
2397,56860
2397,60320
2397,74703
2397,77774
2397,80623
2397,84329
2397,90777
10786,34977
10786,77710
60320,96918
2398,96096
96096,43936
2399,70840
70840,24361
70840,42689
2400,28060
28060,19279
2401,43559
43559,49944
2402,16583
2402,93410
93410,40065
2403,5440
2403,18388
2403,53764
5440,28986
5440,29386
5440,30127
5440,32530
5440,39993
5440,41670
5440,43172
5440,48536
5440,57403
5440,59325
5440,62114
5440,62584
18388,27819
18388,28043
18388,32364
18388,50451
18388,57561
18388,84749
53764,6356
53764,31742
53764,64361
2404,11486
2404,41002
41002,86781
41002,90325
41002,93525
2405,8177
2405,12703
2405,26208
2405,36000
2405,40540
2405,55386
2405,70997
2405,76487
8177,10231
8177,21072
12703,3007
12703,45104
12703,47395
12703,53653
12703,61086
26208,42709
26208,74771
26208,82791
26208,88326
26208,90612
40540,61451
40540,77045
40540,82810
40540,92142
40540,92296
55386,6748
55386,34622
70997,10628
70997,14596
70997,24598
70997,36929
2406,32086
32086,70999
2407,52502
52502,25518
52502,37196
2408,49101
2409,51209
51209,11663
51209,36478
39208,3092
39208,19237
39208,46088
39208,57852
39208,69232
39208,79680
39208,79695
39208,81814
39208,82646
39208,85851
39208,91583
39208,94000
2411,75082
2412,67654
2413,26033
26033,9730
26033,28762
26033,95258
2414,42547
2414,77920
2414,101228
42547,7748
42547,13068
42547,25851
42547,91128
42547,96272
42547,99432
101228,53707
2415,2417
2415,14140
2415,20995
2415,63206
2415,64584
14140,37387
20995,15159
20995,16069
20995,16764
20995,30713
20995,41680
20995,68755
63206,15356
64584,13005
64584,22002
64584,37256
64584,85631
64584,86693
2416,80760
80760,15965
80760,22739
80760,62347
2418,78469
2418,78723
78723,33572
78723,33672
2419,67131
67131,97909
2420,53298
53298,4134
53298,54338
53298,70348
53298,87605
53298,88857
53298,95282
2421,76235
2422,23427
2422,94108
23427,40247
23427,79739
23427,83533
23427,85680
2423,17298
2424,8397
8397,22062
8397,91191
2425,43435
2425,52491
2428,35780
2428,53804
2428,71018
2428,81017
35780,47874
53804,64151
53804,100487
71018,57884
2431,11612
2431,40125
2432,25172
25172,23358
2434,13124
13124,2572
13124,7918
13124,34231
13124,45600
13124,47144
13124,52388
13124,57632
13124,69793
13124,74149
13124,75421
13124,80427
13124,89962
13124,93464
13124,94984
2435,49786
49786,48406
2436,26167
26167,17692
2437,5802
2438,17683
2438,21357
2438,33691
2438,65922
2438,70685
2438,75769
2438,95452
17683,15505
21357,52260
21357,70630
21357,85133
33691,78990
33691,81205
33691,87031
33691,89032
33691,89268
33691,101153
65922,12845
65922,26658
65922,58210
65922,58221
65922,82788
70685,17775
70685,23633
70685,57765
70685,58586
70685,63255
75769,11142
75769,55136
2439,67387
2439,88434
67387,50567
67387,54557
88434,4774
88434,5644
88434,8635
88434,13379
88434,15526
88434,18481
88434,19389
88434,19612
88434,20683
88434,21231
88434,22909
88434,24402
88434,24866
88434,28441
88434,30370
88434,31611
88434,31900
88434,40511
88434,40537
88434,42659
88434,43138
88434,43647
88434,47189
88434,51882
88434,52394
88434,55111
88434,55633
88434,57925
88434,59301
88434,62536
88434,63201
88434,64911
88434,68494
2440,62554
2440,72073
62554,27906
62554,28249
62554,35933
62554,42274
62554,49799
62554,58114
62554,72495
62554,74925
62554,83182
2441,26877
2442,81968
81968,11881
81968,19881
81968,45660
81968,69391
2444,55595
55595,30567
55595,82183
2445,89411
2447,52552
2447,70824
2447,87132
2448,42803
42803,13899
42803,39914
42803,79750
2449,18669
2449,27686
2449,44254
2449,79446
18669,36126
2450,12662
2450,18177
12662,64468
18177,9230
18177,13324
18177,49732
2451,17563
2451,89844
17563,89844
2452,39091
39091,75567
39091,76903
39091,78433
2453,17901
17901,82600
2454,37586
2454,42407
2454,56907
2454,97795
37586,7925
37586,20820
37586,21854
37586,71332
37586,93905
37586,97874
42407,12204
42407,46761
42407,99198
56907,12292
56907,13292
56907,15564
56907,23375
56907,25815
56907,27299
56907,32238
56907,41650
56907,43231
56907,44028
56907,44287
56907,46400
56907,50154
56907,55659
56907,62491
56907,62704
56907,69189
56907,72052
56907,89315
56907,89575
55467,4755
55467,28119
55467,46686
55467,71393
55467,79376
55467,82126
55467,97079
2456,25202
2456,30573
2456,71573
2456,76769
2456,81814
25202,18352
25202,33730
25202,94283
30573,31725
76769,23097
81814,17451
2457,88578
2458,50416
50416,3745
50416,58827
2459,10639
2459,59207
2459,90536
10639,63980
10639,83045
59207,78828
2460,60782
2461,61114
2462,9402
9402,4061
9402,4462
9402,7744
9402,13618
9402,14430
9402,17167
9402,18948
9402,20226
9402,21044
9402,22541
9402,28620
9402,29568
9402,37235
9402,39818
9402,39845
9402,44974
9402,46573
9402,48607
9402,50982
9402,52915
9402,55938
9402,57349
9402,65352
9402,66043
9402,66482
9402,80680
9402,100439
2463,10172
2463,63534
2463,84264
63534,5103
84264,4891
84264,8224
84264,10395
84264,16730
84264,19312
84264,45440
84264,47918
84264,52513
84264,52651
2464,4649
2464,19749
2464,30543
2464,39324
2464,49272
2464,49415
2464,52858
2464,54570
2464,56583
2464,59871
2464,60850
2464,69158
2464,98598
19749,3865
19749,5721
19749,8145
19749,8650
19749,23889
19749,31132
19749,39324
19749,44392
19749,52858
19749,55916
19749,59871
19749,60850
30543,101086
39324,3865
39324,5721
39324,8145
39324,8650
39324,23889
39324,31132
39324,34878
39324,44392
39324,48035
39324,49272
39324,52858
39324,55916
39324,68010
39324,98598
49272,3865
49272,5721
49272,8650
49272,31132
49272,52858
49272,59871
49272,83219
49272,98598
52858,5721
52858,17128
52858,28121
52858,31132
52858,51900
52858,60850
52858,77649
52858,98598
59871,8145
59871,30454
59871,31132
59871,48035
59871,55916
59871,60850
59871,98598
60850,3865
60850,5721
60850,8145
60850,8650
60850,23889
60850,31132
60850,44392
60850,48035
60850,55916
60850,56653
60850,77649
60850,89375
98598,3865
98598,5721
98598,8145
98598,23889
98598,55916
2465,93910
2466,48383
2466,87700
2467,69794
69794,16047
69794,23156
69794,41268
69794,46160
69794,58887
69794,73210
69794,79572
69794,83491
69794,86217
69794,93493
59073,26057
2469,59056
59056,40547
59056,93029
2470,48276
48276,78411
48276,82340
2471,75173
75173,22239
2472,10739
2472,13353
2472,88479
10739,3304
10739,14609
10739,15875
10739,35786
10739,40668
10739,58685
10739,60280
10739,73592
10739,91547
13353,14469
13353,30054
13353,33975
13353,59658
88479,14469
88479,59658
2473,26512
2473,46023
46023,84450
46023,96667
46023,99621
46023,101694
2474,50376
2474,72138
2475,101168
101168,15011
101168,20184
101168,26323
101168,42431
2476,18324
18324,40919
18324,55329
2477,64118
64118,12076
64118,55197
64118,65236
2478,24663
2478,88424
24663,92088
2479,73002
2479,92686
73002,9201
73002,50511
73002,58043
92686,20375
92686,40199
2480,84823
2481,83303
83303,9563
83303,17982
83303,18053
83303,28614
83303,36058
2482,67245
2482,95102
2483,42560
2483,62153
2483,64464
42560,68564
64464,81841
61018,7237
61018,14284
61018,40288
61018,65344
61018,65369
61018,73807
61018,90916
2485,38476
2486,9508
2486,19313
2486,31146
2486,39113
2486,74336
2486,78525
2486,84700
9508,11239
9508,30585
9508,41675
9508,46873
9508,65241
9508,75897
9508,97108
9508,97796
9508,97797
19313,33887
19313,43079
19313,60214
19313,66502
19313,74616
19313,78786
19313,89795
19313,94291
31146,67504
31146,97045
39113,12190
39113,32504
39113,46707
39113,52877
39113,72448
39113,90357
39113,94401
74336,2922
74336,13216
74336,13851
74336,32237
74336,41630
74336,49969
74336,59368
78525,40805
78525,69656
2487,32414
32414,15784
32414,25687
32414,48414
32414,75515
32414,79965
32414,81125
2488,48802
2489,14077
14077,59558
2490,50636
2490,56495
50636,27809
50636,79113
50636,84127
50636,96148
56495,96315
2491,20330
2491,64236
20330,32071
20330,42477
20330,47268
20330,63313
20330,73263
20330,76450
64236,36293
64236,47434
2492,22157
2492,54846
22157,4230
22157,7939
22157,8786
22157,11529
22157,12247
22157,18208
22157,26261
22157,27867
22157,30807
22157,32494
22157,32983
22157,38555
22157,39347
22157,40786
22157,48439
22157,52777
22157,53324
22157,53620
22157,54706
22157,58265
22157,59989
22157,64930
22157,66302
22157,71628
22157,72269
22157,72357
22157,73920
22157,74522
22157,76850
22157,77029
22157,78837
22157,79661
22157,82105
22157,84097
22157,86017
22157,86490
22157,90644
22157,91577
22157,95319
22157,96969
22157,98539
22157,98849
22157,99956
22157,100446
22157,101340
54846,16067
54846,17036
54846,23199
54846,31441
54846,38918
54846,41650
54846,51506
54846,52872
54846,53116
54846,53234
54846,67526
54846,70693
54846,75978
54846,77777
54846,85659
54846,89352
54846,90442
54846,90645
54846,91655
54846,93483
54846,97105
54846,99922
54846,100335
2494,76953
76953,22200
2495,3140
2495,36443
2495,70698
2495,90124
2495,92424
3140,17108
3140,20190
3140,26632
3140,77362
36443,16649
36443,100572
70698,18361
70698,45566
90124,17036
92424,7621
2496,61775
2496,94856
2497,39987
2497,42066
2497,97975
39987,60927
42066,3929
42066,73790
42066,74722
42066,79476
42066,85320
42066,101084
97975,12222
97975,63492
2498,53961
2500,22588
2501,85762
2502,72332
72332,29719
2503,89347
89347,5578
2504,12638
2504,51774
2504,59445
12638,4720
12638,75881
12638,91473
12638,100486
51774,34693
51774,36796
51774,50120
51774,64657
51774,74989
51774,86816
51774,87002
59445,79103
59445,97460
5210,54939
5210,73649
8864,53973
8864,71802
16639,28235
2507,61553
2508,52233
52233,12875
52233,14609
52233,57509
2509,49124
49124,79471
2510,92565
2511,31855
31855,28069
31855,82477
2512,4232
2512,5335
5335,82446
5335,92310
2513,71728
71728,19350
71728,38698
71728,50615
7918,6115
7918,7823
7918,8347
7918,8421
7918,11529
7918,11678
7918,13701
7918,14605
7918,16678
7918,18258
7918,20940
7918,36583
7918,37717
7918,38340
7918,42905
7918,43538
7918,46582
7918,47181
7918,52472
7918,54867
7918,63801
7918,70615
7918,70626
7918,70828
7918,71165
7918,72697
7918,75236
7918,76535
7918,80159
7918,80592
7918,80853
7918,82593
7918,84770
7918,86730
7918,87354
7918,90323
7918,90503
7918,91019
7918,93387
7918,94232
7918,94793
7918,96392
7918,98030
7918,99312
7918,100921
20421,3440
20421,8511
20421,9387
20421,11404
20421,12985
20421,20366
20421,21640
20421,22701
20421,34785
20421,34844
20421,41645
20421,42863
20421,49601
20421,49890
20421,62540
20421,70130
20421,71664
20421,73293
20421,74929
20421,75293
20421,76924
20421,80823
20421,83993
20421,86058
20421,86783
20421,87395
20421,88390
20421,88794
20421,89468
20421,90436
20421,91714
20421,94152
20421,94968
20421,95037
20421,98894
41675,8725
41675,8881
41675,14313
41675,17036
41675,18984
41675,19445
41675,42307
41675,50893
41675,66312
41675,79189
41675,80500
41675,85663
41675,87415
41675,91165
41675,91969
41675,92252
41675,95986
41675,96388
41675,98926
41675,99235
41675,99311
41675,101243
46828,11784
46828,17194
46828,42307
46828,45796
46828,50890
46828,53074
46828,86945
46828,88759
79030,4015
79030,40619
79030,49463
79030,61459
85990,3218
85990,5256
85990,6340
85990,8428
85990,9136
85990,10763
85990,13547
85990,18330
85990,26533
85990,28735
85990,30075
85990,32287
85990,35744
85990,39022
85990,47181
85990,49056
85990,55225
85990,56873
85990,62749
85990,63788
85990,66634
2515,76343
76343,10208
76343,10265
76343,28426
76343,58791
76343,61596
2516,29830
2516,67739
29830,76402
67739,27396
67739,31680
67739,37858
67739,38027
67739,52936
67739,61908
67739,71951
67739,76826
67739,85346
67739,89988
67739,93434
2517,62851
2517,80121
2518,61015
2519,52611
2519,59033
2519,73063
2519,90217
2519,99384
52611,59033
99384,3914
2521,46742
2521,64570
46742,25684
46742,40935
46742,69128
46742,75907
46742,86236
46742,92887
46742,99617
2522,63981
63981,46205
2523,67595
67595,29532
2524,16248
2525,70375
70375,12673
70375,17262
70375,82221
70375,83073
70375,84137
2526,6369
6369,11401
6369,60133
2527,61086
2527,86525
61086,40933
61086,48251
61086,74021
86525,7026
86525,8579
86525,18399
86525,41007
86525,44996
86525,55664
86525,58106
86525,66568
2528,81504
81504,19034
81504,50911
81504,61221
81504,63429
81504,67484
2529,16006
2529,40804
2529,45305
2529,65810
2529,72885
2529,77880
2529,84592
2529,99736
16006,5025
45305,25875
65810,70965
84592,58425
99736,56773
2530,17850
17850,9031
17850,9188
17850,11304
17850,15612
17850,15715
17850,17194
17850,20109
17850,20980
17850,25681
17850,27885
17850,29379
17850,29741
17850,30021
17850,32342
17850,36138
17850,37063
17850,44408
17850,45012
17850,50172
17850,58482
17850,59287
17850,66366
17850,68045
17850,74249
17850,75738
17850,78695
17850,78763
17850,82843
17850,88812
17850,89177
17850,89574
17850,89952
17850,97849
2532,22285
22285,65767
2533,13604
13604,57489
2534,36665
2535,95538
2537,91351
2538,6483
2538,32330
2538,36799
2538,82052
2538,96959
2538,100260
36799,66849
2539,38363
38363,65517
38363,90065
2540,96497
96497,29043
96497,39786
96497,47675
2541,48486
48486,16667
2542,28328
2542,76847
2542,95462
2542,97884
2542,98261
2542,100215
28328,78557
28328,79026
95462,28718
97884,5189
97884,16222
98261,57144
100215,4298
2543,43128
2544,46075
2544,74357
2544,79147
2544,90439
46075,16145
46075,100362
79147,24088
79147,53608
90439,4379
90439,5429
90439,9172
90439,10430
90439,18254
90439,21905
90439,25118
90439,32237
90439,32778
90439,36564
90439,41104
90439,41657
90439,63113
2545,55919
2546,25333
2546,72633
72633,6839
72633,45669
72633,66896
72633,67957
2547,6740
2547,43009
2547,49325
6740,31208
6740,96803
43009,79166
43009,85106
43009,91323
2548,45662
2548,92387
45662,15613
45662,38886
45662,65779
45662,87179
92387,16336
2549,17458
17458,75188
17458,82864
2550,51031
2550,80482
2550,90774
51031,8490
51031,62330
51031,93534
80482,9136
80482,17305
80482,24616
80482,25365
80482,27163
80482,28530
80482,32362
80482,32692
80482,38144
80482,40329
80482,43037
80482,47809
90774,3933
2551,90111
2551,96580
2551,98651
90111,43581
2552,79389
2553,22209
2553,73725
2553,77808
22209,39581
22209,72957
22209,97000
73725,2645
73725,7581
73725,43022
73725,44103
73725,45172
73725,46893
73725,50834
73725,51140
73725,51392
73725,51966
73725,55223
73725,60325
73725,63895
77808,24213
77808,30681
77808,39581
77808,61922
2554,77163
2554,93735
2555,26583
2555,82896
2557,71811
71811,64979
2558,25869
25869,20292
25869,33539
25869,39149
25869,48211
25869,79968
25869,90885
25869,95551
2559,15233
2559,32229
15233,15282
15233,18205
15233,48353
15233,63904
15233,72075
15233,87074
32229,31249
2560,20000
20000,31496
20000,33342
20000,47628
20000,84796
20000,98292
2561,53856
2562,18736
2562,68517
18736,5026
2563,92286
92286,16698
2564,91694
2564,99882
91694,17942
91694,57230
99882,25116
99882,62245
2565,4684
2565,51330
2565,81654
2565,95173
4684,11775
4684,79220
4684,90958
95173,30531
2566,44320
44320,15694
2567,74925
2567,91176
74925,18080
74925,37356
74925,46683
74925,54605
74925,59263
2568,69155
2569,74962
2569,89649
89649,38527
2570,64913
2570,76719
64913,10716
64913,13450
64913,25010
64913,50331
64913,69416
64913,92167
76719,5697
76719,6992
76719,10741
76719,18458
76719,19427
76719,20699
76719,31079
76719,31098
76719,37057
76719,47491
76719,68466
89069,9203
2572,11003
2572,80566
2572,93572
11003,26808
80566,57904
93572,22611
2573,10998
2573,67631
2573,80402
10998,10280
10998,20860
10998,27344
10998,46944
10998,49152
10998,52737
10998,55833
10998,63006
67631,29040
80402,32072
80402,48208
2574,58648
2574,65179
2574,100502
58648,11098
58648,12565
58648,75805
58648,97192
65179,24099
65179,54593
100502,51733
100502,60579
2575,25624
2575,34697
2575,46303
2575,60152
2575,68321
2575,84815
46303,93003
2577,58741
2578,8209
2578,15793
2578,19539
2578,53290
2578,54046
2578,56285
2578,58662
2578,63940
2578,79166
2578,82312
2578,87415
2578,94387
2578,97424
8209,42429
8209,49642
8209,78323
8209,81132
8209,96609
15793,3007
15793,5777
15793,6323
15793,7581
15793,12273
15793,34163
15793,63179
15793,67669
19539,12266
19539,14064
19539,18498
19539,32958
19539,38638
19539,38793
19539,43334
19539,54576
19539,58525
19539,71526
19539,79847
19539,80125
19539,83610
19539,84478
19539,88643
19539,92511
19539,100517
54046,37365
54046,39660
54046,42728
54046,85663
54046,90645
54046,98081
56285,8484
56285,8511
56285,26367
56285,55774
56285,68315
58662,47557
58662,51133
58662,61025
58662,100796
79166,6969
79166,20923
79166,25839
79166,32457
79166,33188
79166,33469
79166,49423
79166,59569
79166,63322
79166,66479
79166,68495
82312,18903
82312,58525
82312,61294
82312,65560
82312,66042
87415,4251
87415,4823
87415,10051
87415,23056
87415,30193
87415,32549
87415,33469
87415,49342
87415,49969
87415,57293
87415,57399
87415,63895
87415,67669
94387,7229
94387,11529
94387,13343
94387,19390
94387,44054
94387,47328
94387,53759
94387,54212
94387,58363
94387,65039
94387,67732
94387,68363
97424,38389
16531,26210
2581,35214
2581,73622
35214,18315
35214,23486
35214,84934
35214,87678
2583,30813
2583,36468
36468,35464
36468,72964
2584,45471
2584,69731
2584,76934
2584,98401
76934,32698
76934,55525
2586,36370
2586,40890
2586,59886
36370,55832
40890,69764
59886,40010
2587,27305
2587,44069
27305,27396
27305,55975
44069,45771
44069,58717
44069,82943
44069,89324
2589,41500
2590,62746
2590,67703
2590,83999
67703,81636
2591,77761
2591,82962
2591,100474
77761,30200
77761,32706
82962,23000
82962,27455
82962,56680
100474,47539
2592,43845
43845,60440
43845,72518
2593,70923
70923,6224
70923,55819
2594,18645
2594,32296
2594,42314
2594,73421
32296,73146
32296,101384
73421,3088
2595,28747
2595,38514
2595,95461
2596,20997
2596,79398
20997,66710
2597,22807
2597,65888
2597,79383
22807,67501
22807,80304
65888,68369
65888,86482
2599,49283
2600,68806
2600,93034
68806,37599
68806,63585
68806,97348
93034,7692
2601,21226
